MI 20663	The Thousand and One Nights, also known as the Arabian Nights, is a collection of tales originated in the Arab lands that has become a masterpiece of world literature. These enchanting stories, framed by the tale of Scheherazade (or Shahrazad), have enjoyed a widespread and varied reputation over the centuries and across cultures. It is said that the Thousand and One Nights is the most read (or heard about) book in human history, second only to Bible. In this class, we will examine these stories from a variety of academic and cultural perspectives, taking advantage of the wealth of material available (both textual and audio-visual). We will examine issues of provenance: where did these stories originate and when? We will study the stories as literary texts as well as historical documents, asking what, if anything, they tell us about the cultures they reflect and the societies in which they are set. We will examine how these tales have been interpreted by later societies, both Arab and Western, and what those interpretations tell us about the interpreters. We will use this class and its content to introduce ourselves to the study of the Middle East, its languages, history, literature, and peoples. We will gain a better understanding of the analytical tools and techniques for the study and appreciation of literature in general.
MI 22001	Discussion section accompanying MI 20001.
MI 30201	This course explores the major developments in Byzantium and the Eastern Mediterranean from the time of the crusades and the eastward expansion of the Italian naval powers until the rise of the Ottoman Empire to a new universal power unifying the Balkan Peninsula and Asia Minor under the rule of a Muslim sultanate. The encounter between Latin and Greek Orthodox Christians in the wake of the crusade led to political rivalries and religious discord, culminating in the Latin conquest of Constantinople during the Fourth Crusade of 1204. While the eastward expansion of Italian naval powers had already begun in the late eleventh century, it was mainly as a result of 1204 that Venice and, later on, Genoa became predominant political and economic factors in the Eastern Mediterranean, controlling much of the long-distance seaborne trade between Italy and the Syrian coast. The Anatolian Seljuk Turks initiated the gradual Turkification and Islamization of Asia Minor. In the thirteenth century, the Eastern Mediterranean endured increasing pressure from the Mongols and the Mamluk sultanate. One of the results of this development was the rise of the Ottoman principality to a leading political power incorporating large parts of the Balkan Peninsula and, in 1453, the city of Constantinople. We will discuss both socio-economic and political aspects of these developments.
MI 30206	Jews, Christians, and Muslims lived side by side for centuries in the lands surrounding the Mediterranean throughout the Middle Ages - the occupied the same towns, shopped in the same markets, dwelt in the same neighborhoods, read each other's books, and borrowed each other's stories. While covering the broad sweep of Latin-Christian, Islamic, and Byzantine civilizations that grew up in the lands surrounding the Mediterranean Sea after the fall of Rome, we will focus especially the on-going interactions between Jews, Christians, and Muslims in this area. While doing so we will constantly ask how can we know - and what kinds of things we can know - about the Middle Ages, as we examine many types of medieval sources, including literary works, historical texts, religious and philosophical writings, and works of art. The course lectures will provide the student with sufficient understanding of the medieval Mediterranean that they will be able to read with profit the assigned texts which are all primary sources, written in a variety of Mediterranean languages, in English translation. The course will proceed partly chronologically - especially when it comes to the politics and geo-politics of the region - and partly thematically.
MI 30244	This course will provide advanced undergraduates and graduate students with a critical introduction to digital humanities for the study of early China, the fountainhead of Chinese Civilization. Collaborating with the Center of Digital Scholarship, this course will focus on relational data with structured information on historical figures, especially high officials, of early Chinese empires. Throughout the semester, we will read academic articles, mine data from primary sources, and employ Gephi and ArcGIS to visualize data. Those constructed data will cover three major themes: how geographical mobility contributed to consolidating a newly unified empire over diversified regions; how social networks served as the hidden social structure channeling the flow of power and talents; and how criminal records and excavated legal statutes shed light on the unique understanding of law and its relationship with the state in Chinese history.
MI 30284	This course will explore modern popular imaginings of the Middle Ages through film. We will view several feature-length films and numerous clips, interspersed with readings from and about the Middle Ages. Together we will discuss and analyze both the texts and films. The films will range from early silent films to Monty Python spoofs to recent blockbusters. I have divided the course into six segments: (1) the Crusades; (2) Eleanor of Aquitaine: wife and mother of kings; (3) Robin Hood; (4) King Arthur; (5) the Black Death; and (6) Joan of ArcStudents will write short daily assignments, two short essays, and a final paper or take-home exam. There are two required textbooks and a course packet. The textbooks are Robert Brent Toplin, Reel History: In Defense of Hollywood (2002); and Daniel Hobbins (trans.), The Trial of Joan of Arc. 
MI 30286	"In <a href=""/search/?p=AD%201095"" data-action=""result-detail"" data-group=""code:AD 1095""  class=""notoffered"">AD 1095</a>, the Roman (Byzantine) Emperor Alexius Comnenus sent a letter to Pope Urban II, asking for succor from Latin Christendom in order to repel the Muslim invaders who were overrunning his empire. Pope Urban II did not merely comply with this request, but transformed it into a call to restore to Christendom the lands of Christianity's origin, which had been lost to Muslim rule in the seventh century. In doing so, Pope Urban inspired and unleashed an outpouring of religious fervor- and bloodshed- unique in the annals of Christian history. This course will be dedicated to the examination of this extraordinary movement, from the initial overwhelming response it aroused among Christians across Europe through the fall of Acre in 1291. Among the issues it will explore are the historical, political, and ideological background to the Crusades, in Byzantium, Europe, and the Islamic world; The Peasants' Crusade and the Children's Crusade; the Latin principalities in the Near East, their organization and societies; interactions between Muslims and Christians; the status and treatment of religious minorities; the legend of Prester John and how it inaugurated the beginning of the European exploration of Central and Eastern Asia; the Italian communes and growth of commerce; the military orders; the career of St. Louis in the Near East; the Ayyubid and Mamluk sultanates and the geopolitical consequences of the Mongol invasions of the thirteenth century; and more. Students will spend the second half of the course researching and writing a capstone research paper utilizing primary sources in translation. "
MI 30675	Medieval literature abounds with tales of travel. Celtic, Norse, and British authors created an exciting array of narratives about journeys through far-flung, fantastical, and holy places, and transformative encounters with new people, landscapes, and ideas. While these stories often depict the distant and unfamiliar, they also reveal that which is &quot;close to home,&quot; shedding new light on the identities and beliefs of travelers and audience members alike. In this course we will explore the genre of travel literature through a variety of texts, both sacred and secular (adventure and voyage tales, pilgrimage accounts, sagas, hagiographies, etc.). In our conversations, papers, and, if students choose, creative work, we will analyze the ideas, motifs, and compositional goals that animate these works and examine the implications that they hold, with respect to both the cultures from which they originate, and ourselves as contemporary readers (or vicarious journeyers). We will read both a range of primary literary texts and recent critical essays. Primary texts include the Voyage of St. Brendan, the Welsh Mabinogi, the Vinland Sagas, the Book of Margery Kempe, and the Travels of Sir John Mandeville (all available in modern English, some excerpted). Students will be asked to write two papers (or one paper and one creative project with analytical reflection), take a written exam, and give a presentation, as well as to participate regularly in class discussions.
MI 30715	A survey of Spanish literature through 1700. Readings of selected texts in prose, poetry, and theater from the medieval, Renaissance, and baroque periods.  Recommended prerequisite: ROSP 30310.
MI 33022	In ancient and medieval texts the soul is the principle of life, of sense-perception, emotions, passions, rational thought and ethical behavior. Throughout history, the investigation of the soul has been special in two ways. First of all, we are not addressing an external topic; we are treating ourselves. Secondly, this study of ourselves is not merely meant to describe and analyze, but to change and to form. Ancient philosophers thought of their work as &quot;care of the soul.&quot; The soul is not a mechanism or machine, but something living which can err and go wrong. Pre-modern authorities often described this in the terms of sickness: The body may be sick and need the help of the doctor, and the soul may need therapy if it is sick. In the course, we will address a selection of texts and topics from ancient and medieval sources (Plato, Aristotle, the Stoics, Neoplatonic authors and Christian authors from Late Antiquity and the Middle Ages), and compare them with select contemporary texts. What constitutes a healthy soul? What are the sicknesses of the soul? What therapies are recommended? How can one build resilience and how much resilience is right? What role does gender play? 
MI 40005	The course is an intensive survey of Latin scripts from antiquity through the Middle Ages and Renaissance. Students will be able to accurately read and transcribe Latin scripts, expand systems of abbreviation, identify, date, and localize (when possible) different hands, and defend their interpretations. There will be a strong emphasis on the different varieties of Gothic script (textualis, cursiva, hybrida, etc.). Once the class reaches the twelfth century, students will work extensively with Notre Dame¹s medieval collection of 288 manuscripts and fragments. Aspects of practical applications and textual criticism will be addressed at the end of the course. All meetings will be held in the Special Collections Seminar Room.
MI 40109	The Pastoral has been one of the longest-lasting and frequently most prestigious genres (or modes) of poetry in English-language traditions. This course explores how and why poetry that extols the virtues of rural life became so pervasive; how it adapted in the face of changing social, economic, and environmental contexts over more than a thousand years; what problems Pastoral poetry addresses and what problems it causes; how modern and postmodern poets have responded to the Pastoral tradition in a decidedly post-pastoral age; last but not least, what work Pastoral poetry can still do for readers today, and where this genre (or mode) can still do important cultural work.
MI 40202	Why did the Middle Ages produce so many legends, so many stories about gods, heroes, and fantastic events? What do the origins of these stories tell us about medieval European culture and the way it used both writing and the fantastic? What do the differences between different versions of the same story reveal about the stories' audience and composition? Why do some of these stories still resonate powerfully today? These are the kinds of questions we will ask as we survey a range of medieval works representing a variety of literary traditions, including Anglo-Saxon (Beowulf), Norse (the Poetic Edda and Hrolf Kraki's Saga), French (the Song of Roland), Italian (the Inferno), Welsh (the Mabinogion), and Finnish (Kalevala).
MI 40408	In 1965, the Second Vatican Council issued a &quot;Declaration on the Relationship of the Church to Non-Christian Religions&quot;, which contains a statement that Muslims &quot;submit wholeheartedly to even His inscrutable decrees, just as Abraham, with whom the faith of Islam takes pleasure in linking itself, submitted to God.&quot; While the Declaration can be understood as recognizing the possible validity of Islam's claim to Abrahamic status, some scholars have introduced the notion of &quot;Abrahamic religions&quot; as a way of associating Judaism, Christianity and Islam as related faiths. This course will explore the defining features of the Abrahamic religions that tie them closely together as well as their particularities and differences. As the youngest of the three Abrahamic religions, Islam has a lot of things to say about Abraham which largely correspond to the Biblical story although the Qur'an also contains some novel features, including the claim that Abraham, together with Ishmael, built the Ka‘bah. This course will discuss how the scriptures of the three religions emerged within the same cultural milieu, and explore their intertwined histories and the ways in which Jews, Christians, and Muslims developed their own independent religious identities from their early encounters to the present. Students will also be introduced to some basic teachings of Islam. No prior knowledge of Islam is required.
MI 40466	The Eucharist stands at the heart of western European Christianity in the high middle ages. The insistence of church officials on regular reception of the Eucharist; the numerous scholastic treatments of the theoretical issues associated with the Eucharist; the recourse by spiritual authors, especially women, to the Eucharist to express their most profound religious and devotional insights; the pointed reference to the Christ Eucharistically-present to establish Christian identity and to distinguish the members of Christ from others, both within and outside of western Europe; the development of new rituals focussed on aspects of the Eucharist; the burgeoning of artistic representations of Eucharistic themes—all testify to the centrality of the Eucharist in medieval theological and religious consciousness. Through the close reading of representative texts by a wide variety of 13th-century authors, and the study of the different kinds of 'Eucharistic' art, this course examines the uses made of the Eucharist by a broad spectrum of high medieval Christians. A special concern of the course is the relation between Eucharistic doctrine and religious practice—to what extent have teachings about transubstantiation and real presence shaped religious expression? How has religious experience itself occasioned the refinement of these doctrines?
MI 40553	An in-depth study, over two semesters, of the entire &lt;i&gt;Comedy&lt;/i&gt;, in its historical, philosophical and literary context, with selected readings from the minor works (e.g., &lt;i&gt;Vita Nuova, Convivio, De vulgari eloquentia&lt;/i&gt;). Lectures and discussion in English; the text will be read in the original with facing-page translation. Students may take one semester or both, in either order.
MI 40632	The aim of this course is to experience a broad spectrum of Medieval Latin texts.  Readings representative of a variety of genres (literary and subliterary), eras, and regions will be selected. Students planning to enroll in this course should be completing Introduction to Christian Latin Texts or they must secure the permission of the instructor.
MI 40766	This class explores medieval representations of scientific ideas and mythological stories.
MI 40801	A reading of Augustine’s Confessions, partly in Latin and in its entirety in English, with a special emphasis on close reading and precise grammatical and stylistic analysis. We will focus on understanding Confessions as a work of Latin literature and Christian philosophy, part of the great late ancient endeavor to develop new genres and styles to mirror the new belief system, yet connected to the classical world in multiple ways. In addition to the narrative itself, Augustine’s personal experience, Confessions allows the reader to gain insight into his major philosophical tenets and the conversations and controversies of his life. We will also discuss important scholarly questions (origin, historical setting, sources and parallels, biblical framework, structure, philosophical background, modern readings, etc.) and read selections of scholarly literature.
MI 45999	This internship provides students with the opportunity to gain real world experience in the organization, management, and teaching of a Medieval Studies course for advanced High School seniors. Students will assist in running the Medieval Institute's class at Adams High School in South Bend, meeting with the course instructor on a weekly basis to plan future lessons, reviewing and evaluating classwork from the Adams students, and leading class discussions once per week. The culmination of the semester will see the student write a post for the Medieval Institute's Medieval Studies Research Blog evaluating the course design and instructional format, assessing student learning based on evidence from weekly responses, considering the impact of this public humanities initiative for both the high school and the university and reflecting upon their own learning outcomes. 
MI 46020	Offers advanced undergraduate students a possibility to work closely with a professor in preparing a topic mutually agreed upon.
MI 53810	An upper-level seminar exploring themes related to issues in sacred architecture. The course is open to architecture students and students in other disciplines.
MI 56001	This class offers a student a chance to research a topic in medieval studies and write an in-depth seminar paper on the subject. By the end of the semester, a 10- to 12-page research paper will be submitted to the professor for the final grade.
MI 58002	This course is part of a two-semester sequence open only to seniors in the Medieval Studies honors program who have completed MI 58001 successfully. Guided by a faculty adviser, students will use the research completed in the fall to write drafts and a final version of their senior honors thesis. Specific deadlines and requirements for the written stages of the thesis are available from the Director of Undergraduate Studies.
MI 60005	The course is an intensive survey of Latin scripts from antiquity through the Middle Ages and Renaissance. Students will be able to accurately read and transcribe Latin scripts, expand systems of abbreviation, identify, date, and localize (when possible) different hands, and defend their interpretations. There will be a strong emphasis on the different varieties of Gothic script (textualis, cursiva, hybrida, etc.). Once the class reaches the twelfth century, students will work extensively with Notre Dame¹s medieval collection of 288 manuscripts and fragments. Aspects of practical applications and textual criticism will be addressed at the end of the course. All meetings will be held in the Special Collections Seminar Room.
MI 60403	In 1965, the Second Vatican Council issued a &quot;Declaration on the Relationship of the Church to Non-Christian Religions&quot;, which contains a statement that Muslims &quot;submit wholeheartedly to even His inscrutable decrees, just as Abraham, with whom the faith of Islam takes pleasure in linking itself, submitted to God.&quot; While the Declaration can be understood as recognizing the possible validity of Islam's claim to Abrahamic status, some scholars have introduced the notion of &quot;Abrahamic religions&quot; as a way of associating Judaism, Christianity and Islam as related faiths. This course will explore the defining features of the Abrahamic religions that tie them closely together as well as their particularities and differences. As the youngest of the three Abrahamic religions, Islam has a lot of things to say about Abraham which largely correspond to the Biblical story although the Qur'an also contains some novel features, including the claim that Abraham, together with Ishmael, built the Ka‘bah. This course will discuss how the scriptures of the three religions emerged within the same cultural milieu, and explore their intertwined histories and the ways in which Jews, Christians, and Muslims developed their own independent religious identities from their early encounters to the present. Students will also be introduced to some basic teachings of Islam. No prior knowledge of Islam is required.
MI 60422	Athanasius of Alexandria and Gregory of Nyssa were two of the most influential expositors of Nicene Trinitarian theology. Apart from their defenses of the full divinity of the Son and the Spirit, both wrote broadly in a variety of theological genres (apologetics, biblical exegesis, doctrinal exposition, spiritual guidance) and dealt with a wide great range of theological topics (Trinity, Christology, theological anthropology, etc.). Some scholars see a clear influence of Athanasius on Gregory and some deny any such influence. This course will examine the major writings of both theologians, examining their theological content, literary construction, and historical contexts. We will also compare their respective writings, both in order to appreciate the different expressions of their common fidelity to Nicene doctrine and to engage the question of possible textual dependence.
MI 60466	The Eucharist stands at the heart of western European Christianity in the high middle ages. The insistence of church officials on regular reception of the Eucharist; the numerous scholastic treatments of the theoretical issues associated with the Eucharist; the recourse by spiritual authors, especially women, to the Eucharist to express their most profound religious and devotional insights; the pointed reference to the Christ Eucharistically-present to establish Christian identity and to distinguish the members of Christ from others, both within and outside of western Europe; the development of new rituals focussed on aspects of the Eucharist; the burgeoning of artistic representations of Eucharistic themes all testify to the centrality of the Eucharist in medieval theological and religious consciousness. Through the close reading of representative texts by a wide variety of 13th-century authors, and, the study of the different kinds of 'Eucharistic' art, this course examines the uses made of the Eucharist by a broad spectrum of high medieval Christians. A special concern of the course is the relation between Eucharistic doctrine and religious practice -to what extent have teachings about transubstantiation and real presence shaped religious expression? How has religious experience itself occasioned the refinement of these doctrines?
MI 60553	An in-depth study, over two semesters, of the entire Comedy, in its historical, philosophical and literary context, with selected readings from the minor works (e.g., Vita Nuova, Convivio, De vulgari eloquentia). Lectures and discussion in English; the text will be read in the original with facing-page translation. Students may take one semester or both, in either order.
MI 60632	The aim of this course is to experience a broad spectrum of Medieval Latin texts.  Readings representative of a variety of genres (literary and subliterary), eras, and regions will be selected. Students planning to enroll in this course should be completing Introduction to Christian Latin Texts or they must secure the permission of the instructor.  Those with interests in particular text types should inform the instructor well in advance so that he can try to accommodate their interests.
MI 60675	One of the most popular genres of medieval literature was the travel tale, and Celtic, Norse and British authors created an exciting range of stories about far-flung, fantastical , and holy or heavenly places, and the experiences of quite normal people in these often really abnormal places. While these texts generally stage transformations, meetings, and confrontations with new peoples, landscapes and ideas at geographically remote sites, the narratives typically lead audience members to reflect on issues of identity and belief that are actually very close to home. Analyzing the role of travel and visits to different worlds across several types of texts (legendary histories and origin accounts, hagiographies, adventure and voyage tales, sagas, pilgrimage accounts, etc.) we will identify several of the universal attributes, styles, compositional goals and motifs found in travel literature. We will also explore the differences between, for instance, secular and sacred travel tales, with particular attention to the role of the audience, the reader who undertakes an imaginative, textual journey by turning a books pages or listening to a tales? oral performance. Participants will read both primary literary texts (all available in English translation), as well as a number of critical essays. Primary texts (some excerpted) may include but are not limited to Lebor Gabála Érenn (Book of Invasions of Ireland), Acallam na Senórach (Colloquy of the Ancients), Navigatio Brendani (Voyage of St. Brendan), Irish immrama (voyage tales), the Prologue to Snorri Sturlusons? Gylfaginning (Fooling of Gylfi), the Norse Vínland sagas, Geoffrey of Monmouths? Historia Regum Britanniae (History of the Kings of Britain), the Welsh Mabinogi, the Travels of Sir John Mandeville, and a pilgrimage account (TBD).
MI 60801	A reading of Augustine’s Confessions, partly in Latin and in its entirety in English, with a special emphasis on close reading and precise grammatical and stylistic analysis. We will focus on understanding Confessions as a work of Latin literature and Christian philosophy, part of the great late ancient endeavor to develop new genres and styles to mirror the new belief system, yet connected to the classical world in multiple ways. In addition to the narrative itself, Augustine’s personal experience, Confessions allows the reader to gain insight into his major philosophical tenets and the conversations and controversies of his life. We will also discuss important scholarly questions (origin, historical setting, sources and parallels, biblical framework, structure, philosophical background, modern readings, etc.) and read selections of scholarly literature.
MI 63467	The purpose of this seminar is to examine the various sacramental rites in the Middle Ages, especially the Eucharistic liturgy, and to attempt to reconstruct them within the context of liturgical enactment, architectural space, artistic and musical decoration, etc. The seminar must necessarily deal with liturgical texts, but this is only a first step for understanding the broader dimensions of the liturgy. Architectural, artistic and musical components will be taken into consideration. Numerous commentaries on the liturgy are also an important source for garnering the medieval understanding of the liturgy, especially in its allegorical interpretation. A tangential but key element for the understanding is the devotional and spiritual practices that grew up alongside the official liturgy. Therefore, some attention will be given to these dimensions, including liturgical drama.
MI 63590	This graduate seminar, taught in English, explores the forms, functions, and stakes of a pervasive literary form in French and Occitan literatures from ca. 1150 to ca. 1500: debate literature. From the university classroom to the courtroom and from idyllic orchards to battlefields, debates offered a heuristic for participants and listeners to engage in controversy, put their virtuosity on display, and spark continued reflection on the relationship between self and thought. With a focus on courtly literature, we will examine how debates were set up, performed, and judged, teasing out some of the recurring stakes of this literary tradition. The ability to read in French is necessary, although English translations will be made available where possible.
MI 66020	Offers graduate students a possibility, normally in their second or third year, to work closely with a professor in preparing a topic mutually agreed upon. Student and professor must sign a form that records the readings.
MI 77001	Offers students a possibility, normally in their second or third year, to work closely with a professor in preparing for one of their field examinations.
MI 77002	Offers students the opportunity to work with their adviser in preparing their dissertation proposal.
MI 77011	Offers nonresident students a possibility, normally in their second or third year, to work closely with a professor in preparing for one of their field examinations.
MI 80367	A distinctive feature of premodern philosophy and science is the organization of nature, reasoning, and methods into elements. Philosophers, scientists, and mathematicians in the premodern world conceived of elements of reasoning as they developed axiomatic methods of demonstration and argumentation. Perhaps the most famous example of this kind of reasoning is Euclid’s Elements, but other ancient and medieval philosophers composed works in elemental modes and formulated axiomatic methods (sometimes known as demonstrating in more geometrico or a geometrical way) to study metaphysics and nature. Proclus’s Elements of Theology are a foundational and paradigmatic text in this tradition (and to a lesser extent so too is his shorter Elements of Physics). This course is centered on a close examination of Proclus’s Elements of Theology but will also study selections in this premodern tradition, including Porphyry’s Sententiae, and Cusanus’s De non aliud, as well as Boethius’s De Hebdomadibus and the Liber de causis, along with their respective commentaries by Thomas Aquinas.  No prerequisites are required for the course, but familiarity with ancient and medieval philosophy would be useful. Students will be invited to read texts in translations and in their original language. No knowledge of ancient languages (Greek and Latin) is required nor of other modern languages (e.g., Italian, French, German) but some linguistic training in these languages would be beneficial.
MI 80401	This course reviews and reinforces the basics of Syriac grammar and guides students through texts from the third through the thirteenth centuries. These texts are organized around questions of genre and theme and with the aim of helping students navigate the variety of styles, scripts, and print media encountered in the study of Syriac theology.
MI 83488	The conversion of Slavic peoples to Christianity marked a decisive moment in the Christianization of Europe and the inculturation of Christianity beyond the romanitas of the Latin and Byzantine worlds. Today, Slavs make up the largest percentage of Christians in the Orthodox Church, and recent studies reveal Slavic countries to range from among the least religious (e.g. Czech Republic) to the most religious (e.g. Poland) Roman Catholic countries in Europe. This doctoral seminar will engage and encourage new research on Slavic religious practice from the Middle Ages to today. Significant investigation will be conducted on the earliest Glagolitic heritage, which offers new insights into unique medieval Slavic liturgical practices at the crossroads of eastern and western traditions. Other topics include the relationship between liturgy and national identity in the past and present; the complex and varied medieval attitudes toward inculturation and the vernacular; liturgical praxis during periods of oppression and/or persecution (i.e. Ottoman period, communist regimes, etc.); and examples of liturgical renewal movements, theological renaissances and religious debates within various Slavic societies today.
MI 88001	Independent research and writing on an approved subject under the direction of a faculty member.
MI 88002	Required of nonresident graduate students who are completing their theses in absentia and who wish to retain their degree status.
MI 93287	Historiography is one of the primary genres of Byzantine literature. No doubt, authors like Michael Psellos, Anna Komnene, or Niketas Choniates count among the most accomplished historians of the medieval Mediterranean world, being read and appreciated far beyond the field of Byzantine studies. The late antique genres of secular political and ecclesiastical history writing persisted, merged, and developed in various forms throughout the Byzantine millennium and found continuators even after the fall of Constantinople in 1453. We thus have an almost unbroken sequence of historical works providing the essential information for all significant developments in the empire’s political affairs. However, historical narratives were not confined to these texts. They can be found in many other genres of Byzantine literature, such as encomiastic speeches and poems, letters, saints’ lives, foundation charters of monasteries, and legal documents. All these text types significantly deepen our understanding of Byzantine historical thought.  This course explores how the Byzantines thought about and made sense of their past in different periods and historical circumstances. It focuses on authors and their social and intellectual environment on the one hand and problems of source criticism on the other. Thus, we will discuss the socioeconomic circumstances in which historical narratives were produced and the living conditions and experiences that shaped approaches to and perceptions of historical events and actors. Analyzing literary conventions, rhetorical devices, and historical concepts will lead us to possible ways of deciphering modes of expression and uncovering underlying realities. This course invites not only advanced students of Byzantium but also those who would like to learn more about Byzantium and the Eastern Mediterranean through some of its most appreciated primary sources in modern translations.
MI 93366	An in-depth investigation into three competing medieval theories of intellect, from Avicenna (Ibn Sina), Averroes (Ibn Rushd), and Thomas Aquinas. These are three of the most important medieval noetic systems, which adapt Aristotelian and Neo-Platonic views within the Islamic and Christian traditions and which shape influential debates into later medieval and Renaissance philosophy. Readings include Avicenna's Psychology of The Cure; Averroes' Long Commentary on De Anima; Aquinas's De Unitate Intellectus; and important secondary scholarship. 
MI 98200	This course is a required course for graduate students who have completed 8 years of study.
MNAE 60529	This class explores the use of marketing principles and concepts to support initiatives, causes and ventures that are social in nature. Attention is devoted to the marketing and communication challenges involved when attempting to do good, and how these issues can be overcome without spending large amounts of money. Sample topics include identifying and understanding target markets for social initiatives, constructing a value proposition, developing positioning approaches, designing communication programs, use of guerrilla techniques, the roles of price and place, and how to set goals and measure performance.
MNAE 70276	Fundraising and Development. This course provides a comprehensive overview of fundraising for full-time professionals working in the nonprofit sector or individuals looking to expand their knowledge. We will explore a variety of fundraising methods and theories. By utilizing case studies, completing relevant projects and engaging in group discussion, students will learn how to apply fundraising strategies within the nonprofit sector. This course will also study the role of board, staff and volunteers in developing effective fundraising strategies. Students will expand their understanding of fundraising operations and reflect on current philanthropic issues confronting nonprofit organizations.
MNAE 70320	Statistics is a scientific discipline dealing with the collection, description, analysis, interpretation and presentation of data. In this course, not only will students learn about the fundamental concepts and methods behind various statistical analyses, but they will also gain knowledge of how to develop the thought processes associated with using data and statistical methods to make evidence-based decisions. 
MNAE 70435	Corporate partnerships are so much more than financial transactions. True partnerships leverage the assets of each partner. In the context of partnership, there is so much more you can ask of business ...from program grants to cause marketing; from in kind donations to pro bono services; from volunteers to board members and so much more. This course will focus on the art of corporate partnerships and how to position nonprofits to work with business to advance mission.
MNAE 70440	This is a practical application of classroom work to a nonprofit organization environment which contributes to the fulfillment of its mission. Although some literature search may be an element of the field project, the focus is on a real-world deliverable such as a business plan, website, or marketing plan.
MNAE 70445	This course allows students to complete an independent research project under direction of the instructor.
MNAE 70499	Students, in a structured format, are involved in assessing, prioritizing and creatively solving problems encountered by low-income and other disadvantaged South Bend entrepreneurs. A process consulting approach is employed and a number of useful tools and frameworks are introduced. Students work with both for-profit and non-profit enterprises, producing tangible deliverables that help clients launch, grow and sustain their ventures. In addition to class time, students will meet with clients on a weekly basis at a Notre Dame facility located downtown. Assistance with transportation will be available for students needing it. Class will meet on Tuesdays. On Thursdays, students will consult with local entrepreneurs in one hour blocks during the hours of 5p to 9p at the Center for Civic Innovation. This consulting time is flexible with students' schedules and based on appointments made by local entrepreneurs.  
MNAR 60228	This course will benefit those in management in not-for-profit financial issues. Topics covered include accountability and stewardship, the finance function in a mission driven organization, fiscal operations and functions, external constituencies, reporting and compliance, operating budgets, program planning, strategic management, and internal financial reporting.
MNAR 60276	This course provides a comprehensive overview of fundraising for individuals looking to expand their knowledge. We will explore a variety of fundraising methods and theories. By utilizing case studies, completing relevant projects and engaging in group discussion, students will learn how to apply fundraising strategies within the nonprofit sector. This course will also study the role of board, staff and volunteers in developing effective fundraising strategies. Students will expand their understanding of fundraising operations and reflect on current philanthropic issues confronting nonprofit organizations.
MNAR 60320	Statistics is a scientific discipline dealing with the collection, description, analysis, interpretation and presentation of data. In this course, not only will students learn about the fundamental concepts and methods behind various statistical analyses, but they will also gain knowledge of how to develop the thought processes associated with using data and statistical methods to make evidence-based decisions.
MNAR 60405	Proceeding from a discussion of various theories of managing people in organizations, this course enhances management skills and the understanding of how different strategies are most effectively employed in not-for-profit organizations. Management of both professional staff and volunteers are emphasized, as are the skills needed to work effectively with trustees and boards.
MNAR 60500	A study of the role of the salesperson and the function of sales management in creating close and productive buyer-seller relationships in the business-to-business domain. Emphases in the course are placed on trends affecting the sales person's role, the effects of the internal and external environment on the selling function, and the value of the salesperson to the firm and society.
MNAR 60529	This class explores the use of marketing principles and concepts to support initiatives, causes and ventures that are social in nature. Attention is devoted to the marketing and communication challenges involved when attempting to do good, and how these issues can be overcome without spending large amounts of money. Sample topics include identifying and understanding target markets for social initiatives, constructing a value proposition, developing positioning approaches, designing communication programs, use of guerrilla techniques, the roles of price and place, and how to set goals and measure performance.
MNAR 70465	The course is designed to integrate the knowledge, skills, and techniques obtained from previous courses. Emphasis will be placed on the formulation of a not-for-profit organizational strategy through the development of a mission statement, strategic objectives, and plans for implementation of the strategy.
MNAR 70466	This course examines a range of ethical issues and value dilemmas facing the not-for-profit manager and the not-for-profit organization. Emphasis is given to the formulation and implementation of organizational social policy, the development of sensitivity to moral and economic values within situations, and the ability to examine complex ethical situations and reach decisions for action. The role of the not-for-profit manager as both a professional and ethical leader is explored through case studies which examine ethical issues in contemporary nonprofit organizations.
MNAR 70470	The Practicum and Leadership course will be offered during the fall semester and will be in two parts. The first segment, the Practicum, will place candidates with local, regional, national, or international nonprofit and/or social enterprise organizations in order to afford candidates to gain valuable field experience within these agencies, while also providing an opportunity for them to turn theory into practice. Candidates will complete a mutually agreed-upon project at the agency. During the second segment, the Leadership, the candidate and organizations will engage in faculty-led discussions centered around the project work completed.
MNAR 70960	For Spring Grow Irish, Master of Nonprofit Administration (MNA) students may choose between two options. The first is an intensive, weeklong nonprofit immersion featuring project-based learning in teams with a nonprofit organization, valuable networking opportunities with alumni and nonprofit leaders as students discern diverse career paths in the nonprofit sector, and engagement with a nonprofit community outside South Bend. For students opting to stay on campus during Spring Grow Irish Week, they will partner with Notre Dame Development's ND Day team for a full-time weeklong engagement and gain exposure to the fundraising, marketing, volunteer management, and communications dimensions that go into executing a major fundraising event.
MSA 60400	Because the most important ideas in business end up in writing, and because writing can frequently become a career sifter, this course will focus on the written word as a principal means of implementing business strategy and solving managerial problems. This course will focus on the basics of written expression in a business context, including the communication process, critical thinking, audience analysis, message development, correspondence, and document design.
MSA 60410	This course will provide you with an opportunity to improve your spoken communication skills in a variety of settings from informal meetings to large, formal presentations. Speaking experiences include business briefings, informative talks, persuasive speeches, and television news interviews. You will receive instructor feedback as well as peer review on every aspect of oral communication, including delivery, nonverbal behavior, content, organization, and visual support. Small sections promote personal student-professor contact and provide time for individual coaching.
