MSA 70190,"In this course students will learn about corporate environmental, social, and governance (ESG) reporting practices. Topics covered include, among others, current and emerging U.S. and international sustainability reporting standards and frameworks, financial materiality, differences between mandatory and voluntary ESG disclosures, accounting for greenhouse gas emissions and the concept of climate risk, ESG metrics and raters, independent assurance of sustainability information, and current and emerging corporate practices that link ESG metrics to executive compensation. The class format combines lectures, student-led discussions, debates, engaging with guest speakers, and project presentations."
MSA 70245,"This course will go through the same process major corporations use in issuing debt in the public markets, either U.S., European, or global. We will work with a major investment bank in the process and the class will interact directly or via conference phone on a weekly basis with the bank to execute the debt issuance. This will include developing the financing strategy, looking at various alternatives in the market, negotiating standard documentation, and executing a swap as part of the process. Most semesters, this will be a mock issue, but on occasion, the class will work on a real time financing to be undertaken by the University."
MSA 70260,"This course covers the theory and practice of the valuation of securities - both stocks and bonds. The emphasis is on actual industries and companies. The equity analysis involves aggregate market analysis, industry analysis and company analysis. The analysis of bonds involves credit analysis related to bond ratings and predicting insolvency and the analysis of interest rates."
MSA 70262,"This course examines various options and futures markets, providing rigorous training to prepare students for employment with firms where derivatives are either of primary importance (e.g., banks, trading firms) or secondary importance (e.g., corporations having interest rate or foreign exchange exposure that requires hedging.) Topics include fundamental pricing relations and models, trading strategies, and risk management. The emphasis is on financial derivatives for which the underlying assets are stocks, bonds, or foreign exchange."
MSA 70267,"This course follows the second MBA core finance course, which covers the traditional investment topics of portfolio theory, the Capital Asset Pricing Model, and market efficiency. This course builds on that background by focusing primarily on the major different types of investments such as stocks, bonds, and options. For each investment type, the course covers terminology, mechanics, pricing, uses, and risk analysis. In addition, it covers how secondary markets work to facilitate trading securities."
MSA 70299,Behavioral finance is considered by many to be one of the most important emerging topics in finance. The purpose of this course is to provide an understanding of the behavioral biases that individuals exhibit and the effects of these biases on financial markets. Standard finance theory assumes that individuals such as investors or financial managers are rational expected utility maximizers. Behavioral finance argues that some financial phenomena can be better understood admitting that some investors are not fully rational and arbitrageurs have limits to how aggressively they could trade. A number of stock market anomalies will be presented and analyzed.
MSA 70435,"Often, international business is conducted with and through people from various cultural backgrounds. Cultural differences, if not understood and bridged, can be significant barriers to the implementation and success of a business venture. This course focuses on the management of the multinational corporation (MNC). The objective of this course is to provide MBA students with a basic understanding of how to conduct business across cultures and borders. Particular attention will be given to: specific managerial challenges and opportunities faced by MNCs; knowledge and conceptual frameworks necessary to understand and manage MNCs; the political, economic and legal environments in which MNCs operate; the effect of national cultures on international management; the strategy and organization of MNCs including entry strategies, strategic alliances, joint ventures as well as organization structures and issues of control and coordination; topics related to individual behavior within MNCs, such as motivation and leadership in a global context and international business careers."
MSA 70470,"The goals of this course are to give students a broad understanding of the field of entrepreneurship and an introduction to the critical tools necessary to create a successful new venture. This course is designed to simulate the real-life activities of entrepreneurs in the start-up stage of a new venture concept and to determine if a demand exists for their product or service. In the past, several of these concepts have gone on to become actual businesses. In addition, the course facilitates networking with entrepreneurs and other students who are considering becoming entrepreneurs."
MSA 70474,"The purpose of this course is to introduce the theory and processes of negotiation as it is practiced in a variety of settings. The course is designed to be relevant to the broad spectrum of negotiation problems that are faced by managers and professionals. Thus, the content is relevant to students interested in marketing, real estate, consulting, entrepreneurship, or mergers and acquisitions. In addition, the course will emphasize negotiations that occur in the daily life of the manager.  This course is designed to complement the technical and diagnostic skills learned in other courses at Notre Dame. A basic premise of the course is that while a manager needs analytic skills to discover optimal solutions to problems, a broad array of negotiation skills is needed to get these solutions accepted and implemented. The course will allow participants the opportunity to develop these skills experientially and to understand negotiation in useful analytical frameworks. Considerable emphasis will be placed on simulations, role playing, and cases."
MSBR 70200,"In Introduction to Statistical Analysis, students will learn the fundamental building blocks of statistical analysis, while continuing to develop programming skills. Topics such as probability distributions, estimation, hypothesis testing, and regression analysis will be covered. Throughout the course, students will be able to apply these concepts to real-world problems."
MSBR 70210,"In this course, students learn a variety of statistical methods that go beyond basic statistics. In particular, the course will deal with making inferences about one or more population quantities from sample data in the context of multiple groups and/or multiple variables. Principles of sound statistical reasoning and the theoretical underpinnings of statistical inference are integrated throughout the course. Specific topics include advanced regression techniques, simple and factorial analysis of variance and covariance, chi-square goodness of fit and tests of independence, inference for proportions, multivariate analysis of variance, among others. For each method, the course will emphasize knowing (a) when it should be implemented, (b) how to implement it, (c) its limitations, and (d) how to interpret its results."
MSBR 70220,"The use of tables and graphs to communicate quantitative information is a customary practice in businesses today, yet few have learned the design practices that make the communication of data most effective. This course serves as an introduction to productive data visualization practices and will bring students one step closer to helping their organization solve business problems visually. Students in this course will understand the fundamentals of visual perception, graphs and tables and how to apply these design skills. In addition, students will gain hands on experience creating exploratory and explanatory data visualizations using Tableau, an industry leading tool."
MSBR 70240,"Relational databases store the majority of the information used in business analytics efforts and data analysts work with these crucial infrastructure platforms on a daily basis. In this course, you will gain an understanding of the key concepts surrounding the storage and security of structured data in relational databases. You will learn how to create, modify and query databases using the Structured Query Language (SQL). You will also gain an understanding of the issues surrounding Big Data applications and the use of unstructured data in business analytics efforts."
MSBR 70250,"It is very important in the current age of big data and data-driven business models to have basic skills of programming. This course introduces students to Python, a widely used programming language among data scientists, with the goal of cleaning, modeling, transforming and analyzing data. Students will learn fundamentals of programming, use python packages for acquiring data from various sources, learn skills to slice and dice the data and produce data visualizations. They will gain experience in Python and apply these skills in generating reproducible reports in business contexts. Also, this course prepares them for more advanced data science and machine learning methods."
MSBR 70260,"This course introduces students to the process of performing high-valued analytics with unstructured and semi-structured data to support business decisions. Students will identify relevant data sources (big and small), learn how to use contemporary technologies such as the Hadoop ecosystem to store and process the data, implement advanced processing and analytical techniques, and develop predictive models. The course will introduce and use concepts in machine learning, natural language processing and information retrieval to solve real-world problems."
MSBR 70270,"A principal challenge for anyone working with ubiquitous data is communicating results of an analysis to stakeholders. This course teaches students the art of clear, effective, and engaging data presentation with attention to the business necessity of translating complex technical subjects into actionable insights for a lay audience. Students will harness the power of storytelling for the strategic benefit of an organization by turning a raw set of data into a compelling message that resonates with an intended audience."
MSBR 70280,"You can find data everywhere, but that does not mean that it is always ready to analyze. Data is increasingly being saved in complicated structures, while also becoming larger. With this increasing complexity, analysts need to be able to perform any number of data manipulation tasks. In this class, we will start at the basics of R (vectors, lists, and data frames) and work our way up through iteration, functions, and visualization. Through our class activities, you will be able to more confidently and quickly work with data-related tasks that require high-level programming."
MSBR 70810,"Data is everywhere, but that does not mean that it is always ready to use. Data is increasingly being stored in nested structures previously unused by most researchers, in addition to becoming larger. With this increasing complexity, data is often housed in databases. Being able to query these databases through R will offer efficiency for your data preparation and exploration. In this class, you will gain experience in connecting R with various databases and using the queried data to make decisions."
MSFR 60600,"This course covers the fundamentals of investment theory, including an introduction to asset classes, portfolio theory, the Capital Asset Pricing Model, market efficiency, and portfolio performance evaluation. In addition, it provides an introduction to how secondary markets work to facilitate trading securities."
MSFR 60950,"This course will integrate ethics into business decision making. Students will use case studies, readings, and assignments to evaluate business situations and make ethical decisions."
MSFR 65700,This course provides a framework for in-depth study of selected topics in finance. 
MSFR 70100,"An in-depth exploration of financial statements from the perspective of a financial decision maker rather than a producer of financial statements. Students will gain the knowledge and skills required by a financial analyst charged with assessing a variety of corporate situations including business combinations, joint ventures, credit analysis, inventory analysis, and managing long term liabilities. Key ratios utilized in credit analysis will be covered as well as peer company analyses."
MSFR 70200,"This hybrid (in-person and synchronous online) course provides an overview of traditional quantitative techniques used in empirical analysis. The focus of the course will be on linear and non-linear regression and related analytical tools for use both in characterizing data as well as for forecasting. The course will also cover how these tools and techniques apply to special types of data, such as time series and qualitative data, which present unique challenges. Particular focus will be placed throughout on the practical issues confronting quants when undertaking quantitative analysis."
MSFR 70250,"This hybrid (in-person and synchronous online) course builds on the tools developed in the prior course, with a particular focus on modern quantitative tools. Machine learning - both supervised and unsupervised - will be covered in detail, with an emphasis on applications commonly used in finance. The course will be taught primarily from an intuitive, conceptual perspective, with an emphasis on how the tools work, the problems they are typically applied to in practice, and their strengths and limitations."
MSFR 70620,"This course provides a sound conceptual framework for the valuation of derivative securities. Students will understand fundamental concepts regarding derivatives. Topics include option pricing models (binomial, Black-Scholes-Merton), options trading strategies, the pricing of futures/forward contracts, futures trading strategies, and swap contract valuation."
MSFR 70710,"This course covers fundamentals of real estate valuation and investment feasibility analysis.  Coverage includes basics of property types, appraisal methods of valuation for residential properties, the components of commercial real estate income and expense, basic real estate valuation models and real estate capitalization rates, basics of real estate pro forma and feasibility analysis for both existing assets and development projects, basics of real  estate financing, the structure of real estate private equity, and an introduction to real estate in multi-asset class portfolios."
MSFR 75700,"This workshop develops financial modeling skills through the hands-on construction of an interactive financial model from scratch. Through practical examples and annotated Excel guides, the lectures will direct participants to blend accounting, corporate finance and Excel skills to create a dynamic, three-statement financial model. The completed product has five years of projections, three years of historical data and supporting schedules including working capital, debt, equity, depreciation and amortization. Other advanced topics include understanding and controlling circularity errors, troubleshooting, sensitivity/scenario analysis and discounted cash flow valuations."
MSFR 75800,"This course will provide an opportunity for students to learn from and interact with professionals in the field. A series of lectures on selected days throughout the semester will feature a wide range of experts on areas of finance including investments, equity valuation, private equity, fixed income, real estate, and more. "
MSL 10101,"<a href=""/search/?p=MSL%20101"" data-action=""result-detail"" data-group=""code:MSL 101""  class=""notoffered"">MSL 101</a> introduces you to the personal challenges and competencies that are critical for effective leadership and communication.  The focus is on developing basic knowledge and comprehension of Army leadership dimensions, attributes and core leader competencies while gaining an understanding of the ROTC program, its purpose in the Army, and its advantages for the student.  You will learn how the personal development of life skills such as cultural understanding, goal setting, time management, stress management, and comprehensive fitness relate to leadership, officership, and the Army profession.  As you become further acquainted with <a href=""/search/?p=MSL%20101"" data-action=""result-detail"" data-group=""code:MSL 101""  class=""notoffered"">MSL 101</a>, you will learn the structure of the ROTC Basic Course program consisting of <a href=""/search/?p=MSL%20101"" data-action=""result-detail"" data-group=""code:MSL 101""  class=""notoffered"">MSL 101</a>, <a href=""/search/?p=MSL%20102"" data-action=""result-detail"" data-group=""code:MSL 102""  class=""notoffered"">102</a>, <a href=""/search/?p=MSL%20201"" data-action=""result-detail"" data-group=""code:MSL 201""  class=""notoffered"">201</a>, <a href=""/search/?p=MSL%20202"" data-action=""result-detail"" data-group=""code:MSL 202""  class=""notoffered"">202</a>, Fall and Spring Leadership Labs, and Cadet Initial Entry Training (CIET)."
MSL 17101,"An independent study of <a href=""/search/?p=MSL%20101"" data-action=""result-detail"" data-group=""code:MSL 101""  class=""notoffered"">MSL 101</a> introduces you to the personal challenges and competencies that are critical for effective leadership and communication.  The focus is on developing basic knowledge and comprehension of Army leadership dimensions, attributes and core leader competencies while gaining an understanding of the ROTC program, its purpose in the Army, and its advantages for the student.  You will learn how the personal development of life skills such as cultural understanding, goal setting, time management, stress management, and comprehensive fitness relate to leadership, officership, and the Army profession.  As you become further acquainted with <a href=""/search/?p=MSL%20101"" data-action=""result-detail"" data-group=""code:MSL 101""  class=""notoffered"">MSL 101</a>, you will learn the structure of the ROTC Basic Course program consisting of <a href=""/search/?p=MSL%20101"" data-action=""result-detail"" data-group=""code:MSL 101""  class=""notoffered"">MSL 101</a>, <a href=""/search/?p=MSL%20102"" data-action=""result-detail"" data-group=""code:MSL 102""  class=""notoffered"">102</a>, <a href=""/search/?p=MSL%20201"" data-action=""result-detail"" data-group=""code:MSL 201""  class=""notoffered"">201</a>, <a href=""/search/?p=MSL%20202"" data-action=""result-detail"" data-group=""code:MSL 202""  class=""notoffered"">202</a>, Fall and Spring Leadership Labs, and Cadet Initial Entry Training (CIET).   "
MSL 20201,"Leadership and Decision Making is a critical component of the Army ROTC Basic Course which consists of Freshman and Sophomore year academic classes and Leadership Labs.  <a href=""/search/?p=MSL%20201"" data-action=""result-detail"" data-group=""code:MSL 201""  class=""notoffered"">MSL 201</a> explores the dimensions of creative and innovative tactical leadership strategies and styles by examining team dynamics and multiple leadership theories that form the basis of the Army leadership framework.  Aspects of personal motivation and team building are practiced planning, executing and assessing team exercises.  MSL201 develops knowledge of the leadership attributes and core leader competencies through understanding of Operations Orders, Tactical Decision Making, and the Troop Leading Procedures.  Case studies will provide a tangible context for learning the Soldier's Creed and Warrior Ethos."
MSL 27201,"An independent study of Leadership and Decision Making is a critical component of the Army ROTC Basic Course which consists of Freshman and Sophomore year academic classes and Leadership Labs.  <a href=""/search/?p=MSL%20201"" data-action=""result-detail"" data-group=""code:MSL 201""  class=""notoffered"">MSL 201</a> explores the dimensions of creative and innovative tactical leadership strategies and styles by examining team dynamics and multiple leadership theories that form the basis of the Army leadership framework.  Aspects of personal motivation and team building are practiced planning, executing and assessing team exercises.  MSL201 develops knowledge of the leadership attributes and core leader competencies through understanding of Operations Orders, Tactical Decision Making, and the Troop Leading Procedures.  Case studies will provide a tangible context for learning the Soldier's Creed and Warrior Ethos. "
MSL 30301,"<a href=""/search/?p=MSL%20301"" data-action=""result-detail"" data-group=""code:MSL 301""  class=""notoffered"">MSL 301</a> is an academically challenging course where you will study, practice, and apply the fundamentals of Army Leadership, Officership, Army Values, Ethics, Personal Development, and small unit tactics at the platoon level.  At the conclusion of this course, you will be capable of planning, coordinating, navigating, motivating, and leading squads and platoons in the execution of missions during a classroom practical exercise, leadership lab, or field training exercise.  You will be required to write peer evaluations and receive feedback on your abilities as a leader.  You will improve the leader skills that will further develop you into a successful officer.  This course includes reading assignments, homework, small group assignments, briefings, case studies, practical exercises, a mid-term exam, and a final exam.  You will receive systematic and specific feedback on your leader attributes, values, and core leader competencies from your instructor, other ROTC cadre, and MSL IV Cadets.  Successful completion of this course will help prepare you for the Cadet Leader Course (CLC), which you will attend in the summer at Fort Knox, KY."
MSL 37301,"An independent study of <a href=""/search/?p=MSL%20301"" data-action=""result-detail"" data-group=""code:MSL 301""  class=""notoffered"">MSL 301</a> is an academically challenging course where you will study, practice, and apply the fundamentals of Army Leadership, Officership, Army Values, Ethics, Personal Development, and small unit tactics at the platoon level.  At the conclusion of this course, you will be capable of planning, coordinating, navigating, motivating, and leading squads and platoons in the execution of missions during a classroom practical exercise, leadership lab, or field training exercise.  You will be required to write peer evaluations and receive feedback on your abilities as a leader.  You will improve the leader skills that will further develop you into a successful officer.  This course includes reading assignments, homework, small group assignments, briefings, case studies, practical exercises, a mid-term exam, and a final exam.  You will receive systematic and specific feedback on your leader attributes, values, and core leader competencies from your instructor, other ROTC cadre, and MSL IV Cadets.  Successful completion of this course will help prepare you for the Cadet Leader Course (CLC), which you will attend in the summer at Fort Knox, KY."
MSL 40401,"<a href=""/search/?p=MSL%20401"" data-action=""result-detail"" data-group=""code:MSL 401""  class=""notoffered"">MSL 401</a> develops student proficiency in planning, executing, and assessing complex operations, functioning as a member of a staff, and providing performance feedback to subordinates.  You are given situational opportunities to assess risk, make ethical decisions, and lead fellow ROTC cadets. Lessons on military justice and personnel processes prepare you to make the transition to becoming Army officer.  During your MSL IV year you will take an active leadership role in the battalion.  Both your classroom and battalion leadership experiences are designed to prepare you for your first unit of assignment.  You will identify responsibilities of key staff, coordinate staff roles, and use battalion events to teach, train, and develop subordinates. At the conclusion of this course, you will be able to plan, coordinate, navigate, motivate and lead a platoon in a future operational environment.  Successful completion of this course will assist in preparing you for your Basic Officer Leader Course and is a mandatory requirement for commissioning.  "
MSL 41001,"Military Leadership Lab provides students with hands on experience with leadership.  This is accomplished through planning and executing training events, attending guest lectures, and discussing moral and ethical situations faced by officers in the Unites States Army."
MSL 47498,This is an independent study course that will allow contracted ROTC cadets to design a course of study to investigate selected topics in military science more completely.
MSM 60101,"Vocal Sacred Music I is devoted primarily to Gregorian Chant, with some study toward the end of the semester of medieval polyphonic works based on chant. The course will cover matters of liturgy, performance practice, musical forms, notation, and sources. The course is open to upper-class music majors and graduate students in the Master of Sacred Music Program."
MSM 60102,"The Notre Dame Repertory Choir is comprised of graduate conducting students from Sacred Music at Notre Dame and auditioned vocalists from the University and wider community. The choir serves as the conducting studio ensemble where MSM and DMA students hone their conducting rehearsal technique, physical gesture, and score preparation and analysis. The ensemble explores masterpieces of, though not limited to, the sacred choral music canon. Students are graded on preparation, growth, and attendance."
MSM 60103,"The Notre Dame Recital Choir is an auditioned vocal ensemble made up of graduate students in the Program in Sacred Music, Notre Dame undergraduates and graduates, and singers from the wider Notre Dame community. It serves to prepare the recitals of advanced MSM and DMA students in the conducting studio. It meets as a regularly scheduled ensemble for credit. Members of the choir take sophisticated repertories of music through to polished performances, several of which include professional collaborative artists. All choristers will need to take part in the dress rehearsals and concerts."
MSM 60106,"A composition-oriented study of counterpoint , especially as practiced in the 16th century. The first half of the course will be an advanced study of counterpoint in the style of Palestrina and his contemporaries. Through model composition exercises, we will advance from simple species counterpoint toward complex imitative polyphony. As we do so, we will study examples of polyphonic repertoire from this period. After an intensive study of 16th century counterpoint, we will then extrapolate the principles of this constitutional idiom to a variety of other styles, including 18th Century instrumental writing (invention, fugue, etc.), and modern compositions. 16th century Counterpoint is integral to the evolution of classical music through to the present day; understanding this crucial component of music theory and composition is essential to the modern practicing musician."
MSM 60401,Concentrated study of the principal literature written for the organ.
MSM 60403,Survey of liturgical history and sources with regard to both Eastern and Western rites. Fundamental liturgical sources including basic homiletic and catechetical documents of the patristic period. Basic introduction to the methodology of liturgical study. Requirements will include short papers and exams. (Fall)
MSM 60404,"The Church makes the Eucharist and the Eucharist makes the Church. A biblical, historical, systematic and liturgical treatment of the Eucharistic liturgy with a special emphasis on pastoral considerations.The goal of this course is a comprehensive understanding of the nature and development of the Christian Eucharist. In order to accomplish this end an examination of both the structure and the content of the eucharistic liturgy will be undertaken. A positive theological method will be employed whereby the Eucharist will be studied from an historical perspective, after which a systematic theological reflection upon various aspects will be undertaken with a commentary on contemporary theory and practice."
MSM 60451,"Study of lyric diction of the Italian and French languages, including phonetics using IPA, pronunciation, expressive declamation, and articulation for singing."
MSM 60646,"This course is a detailed overview of the science involved in singing, especially physiology, acoustics, and vocal health. Students will explore the physical and acoustical mechanics of singing as well as the foundations of healthy vocal technique.  The class will consist of lectures and in-class singing (teacher- and student-led), reading, tests, individual voice practice, and a final project."
MSM 60650,"This course is an introduction to basic techniques of organ improvisation, including working with Gregorian chant melodies and hymn tunes.  The course will focus on developing fluency and structure in your improvisations, and working with different kinds of harmonic language."
MSM 61301,Individual instruction for MSM students: If this is your primary area of study register for 3 credit hours. For secondary lessons register for a half-hour lesson (1 credit) or one-hour lesson (2 credits).
MSM 61302,Basso Continuo Coaching
MSM 61303,Individual instruction for graduate students.
MSM 61304,Individual instruction for MSM students: register for a half-hour lesson (1 credit) or one-hour lesson (2 credits).
MSM 61305,Individual instruction for MSM students: register for a half-hour lesson (1 credit) or one-hour lesson (2 credits).
MSM 61307,Individual instruction for MSM students: register for a half-hour lesson (1 credit) or one-hour lesson (2 credits).
MSM 61308,Individual instruction for MSM students. Register for a half-hour lesson (1 credit) or one-hour lesson (2 credits).
MSM 61309,Individual instruction for MSM students: register for a half-hour lesson (1 credit) or one-hour lesson (2 credits).
MSM 61310,"Regular group sessions augment private lessons.  Here, common topics are discussed and performance skills are cultivated."
MSM 61338,Private vocal coaching form the foundation of the learning experience for performance. Instruction is tailored for the specific needs and goals of each student. Technique and artistry are developed through repertoire study and performance.
MSM 61339,"Regular group learning sessions augment private lessons. Here, common topics are discussed and performance skills are cultivated under the guidance of one or more faculty members."
MSM 61340,Individual instruction for MSM students: If this is your primary area of study register for 3 credit hours. For secondary lessons register for a half-hour lesson (1 credit) or one-hour lesson (2 credits).
MSM 61341,Individual instruction for MSM students: If this is your primary area of study register for 3 credit hours. For secondary lessons register for a half-hour lesson (1 credit) or one-hour lesson (2 credits).
MSM 61342,Individual instruction for graduate students in the Master of Sacred Music Program.
MSM 61343,Individual instruction for MSM students. Register for a half-hour lesson (1 credit) or one-hour lesson (2 credits).
MSM 63401,"Children's Sacred Choral Music Methods is an overview of children's choir pedagogy (PK-6) that explores instructional techniques in group settings, the child's changing voice, the development of a vocal and choral literature retrieval system, and repertoire for music literacy, performances, and church services for children at elementary and secondary levels. Advanced conducting technique and aural skills will comprise portions of the course. Every two to three years, the course includes a trip abroad to immerse students in the choral traditions of Europe."
MSM 65000,This course is intended for students in the Sacred Music Program who are doing internship work during the academic year.
MSM 67900,Individual study under personal direction of a faculty member.
MSM 67905,Required for all MSM students every semester.
MSM 68390,Required yearly recital for MSM students
MSMG 60221,"This course provides an in depth and quantitative examination of the principles of financial decision-making. Students learn the concept of value maximization, mathematics of finance, valuation of financial securities, capital investment evaluation, the estimation of required rates of return, and the theory of capital structure."
MSMG 60400,"The goal of this course is to study the management process, which includes planning, organizing, staffing, directing and controlling. The related topics of executive leadership, organizational behavior and management theory will be covered. By applying theories of human behavior, this course will help students solve day-to-day problems of organizational administration and become more effective managers."
MSMG 60415,"Strategic Communication occupies a space between the writing and speaking done day-to-day by unit managers and the stratospheric communication expected of senior-level executives as they deal with various stakeholder groups. This is communication that senior managers and executives of all levels engage in as they employ specific strategies to achieve agreed-upon business goals. This is high-level communication that rises above basic tactics used to manage the company. In particular, this involves a different kind of thinking when complex or difficult objectives are involved."
MSMG 60425,"Current research on leadership indicates that self-awareness is a key competency for leaders. As aspiring business leaders, students need to know who they are, what they value, and how they are prepared to contribute productively to an organization, business, or nonprofit enterprise. This Transformational Leadership Portfolio course will focus on the understanding and development of individual leadership competencies (self-awareness, managing oneself, leading teams, personal values, etc.). Students will create written deliverables that are encapsulated in a GROW plan and have the option of publishing this plan in a digital portfolio. Students will develop their ability to integrate business knowledge and skills gained from their courses, internships and other experiences. They will create a portfolio that describes and documents their strengths, values, knowledge, skills, and abilities; comprised of 7 written deliverables: 2 reflections, 2 chosen competencies, and 3 additional pieces that define and guide their development (a personal brand, a philosophy statement, a professional development plan), and an easily navigable website that is a representation of who they are as transformational leaders."
MSMG 60500,"The business-to-business (B2B) marketers face unique challenges because of the differences in customers' buying criteria and purchasing processes and the impact of B2B marketing choices on business strategy. This course focuses on theoretical frameworks, tools and techniques, and strategic and tactical options for successfully marketing products and services to organizational buyers rather than individual consumers or households. The topics discussed in this course include organizational buyer behavior, managing distribution channels, value pricing, negotiations, salesforce management, and integrated marketing communications. The course format includes lectures, case analyses, simulations, classroom discussions, and guest presentations."
MSMG 60800,"The course is designed to provide MSMG students with the tools to manage their career throughout their lifetime. It not only addresses the planning process necessary to start the job search, but also incorporates specific assistance in such areas as resume writing, interview preparation and skills, networking and other tactics."
MSMG 60990,"Fall Grow Irish Week represents a pivotal stage in career readiness for students in the Master of Science in Management (MSM) program. Students will gain valuable professional experience working in teams on consulting projects with real clients. Sponsored by regional Notre Dame Clubs, Fall Grow Irish offers MSM students valuable networking opportunities as students discern diverse career paths."
MSSA 60160,"The development of data insights utilized to create a competitive advantage, optimize processes and decide on strategy is increasingly becoming more commonplace in organizations today. Software companies have commercialized this process and made access to information from datasets available to anyone through easy tools and interfaces, yet this has created an environment full of noise, leading to a loss of the important insights necessary to create value. This course will provide a foundation for students to develop and effectively communicate clear visual insights and actionable data necessary for defined audiences using Tableau and other visualization and presentation tools."
MSSA 60220,"The unprecedented availability of data and information now allows companies to rely on facts rather than intuition to drive their business decisions. Giant online retailers like Amazon.com investigate customers' browsing histories to recommend products that may be of interest to customers. Banks study the payment patterns of old customers to predict the likelihood that new borrowers will default. Wireless providers analyze usage data to predict customer turnover. Firms can make better strategic and tactical decisions and gain competitive advantages by leveraging the tremendous amount of data now available on the table. We will study the tools and techniques these companies and others use to make better decisions, and we will learn about how models and methods in data mining can be used to extract knowledge from data."
MSSA 60230,"It is very important in the current age of big data and data-driven business models to have basic skills of programming. This course introduces students to Python, a widely used programming language among data scientists, with the goal of cleaning, modeling, transforming and analyzing data. Students will learn fundamentals of programming, use python packages for acquiring data from various sources, learn skills to slice and dice the data and produce data visualizations. They will gain experience in Python and apply these skills in generating reproducible reports in business contexts. Also, this course prepares them for more advanced data science and machine learning methods. Case studies and programming exercises incorporating sports analytics will be featured."
MSSA 60250,"Approximately 80% of the world's data is unstructured, that is data that is not stored in a relational database. It is growing at fifteen times the rate of databases. Examples of unstructured data include e-mails, financial filings, customer feedback, blogs, online reviews, instant messages, tweets, pictures, and videos. Extraction of information from unstructured data is increasingly important for companies and other organizations but is still a nascent practice area within them. Analytic techniques are increasingly important for understanding what can be learned from unstructured data sets and demand is strong for unstructured data analytical skills. This course introduces the student to the basic concepts of unstructured data and the basic analytic techniques used to extract useful information from this data. The emphasis will be on determining what data to collect, how to collect it, how to process it and finally creating analytics from the data to solve basic business problems. Sources of text data will include emails, tweets and various documents. The analytics techniques will focus on solving problems using word counts, document term matrices, and classification techniques. The learning outcomes from this class will provide students with the basic skills sought in the marketplace."
MSSA 60450,"There is no shortage of data in the world. While data is constantly swirling around us, actually acquiring it can prove difficult. To make actionable insights, we need a way to collect that data and prepare it for analysis. In this course, you will learn how to acquire data through several methods: application programming interfaces (APIs), web scraping, web-based surveys, and streaming. We will take an in-depth look at each of these technologies, so that you can apply them in any real analytics scenario. You will be able to use these various technologies to collect data and conduct analyses commonly seen for each type of method (from standard modeling techniques to factor analysis and beyond). This course will focus on using R, Python, and Qualtrics to collect and analyze data, in addition to exploring modern data streaming technologies. While Qualtrics will be used for survey creation and administration, the survey methodology skills will translate to any survey program."
MSSA 60510,"Machine learning is the science of getting technology systems to act without following prescriptive software. Most AI is unknowingly used daily by humans in their cars, homes, companies and experience it in the infrastructure of our nation. Most think we are in the midst of a new industrial revolution that is driven by AI software accompanied by sensors and big data that feed the software what it needs to act. This course will teach machine learning techniques and the application of those techniques. The course will cover supervised learning, unsupervised learning, best practices and AI safety or the ethics of AI. "
MSSA 60520,"Many industries are being created and transformed by using the techniques of business analytics. With the goal of studying these techniques in some depth, this course focuses on one such industry: sports. This industry has clearly benefited from the application of a wide variety of analytics techniques, and has the advantage of being widely and closely followed, with large amounts of easily-accessible real-world data. Topics for study in this course include how to evaluate players, rate teams, schedule leagues, and enhance coaching strategies. Assignments involve the hands-on use of a variety of techniques and tools, which are useful in most industries. Techniques and tools include data manipulation, probability, statistics, simulation, and visualization. "
MUS 10090,"An introduction to the materials and structure of Western tonal art music, including pitch, rhythm, meter, scales and keys, intervals, chords, harmonic progressions and voice-leading, and form."
MUS 10131,"A music appreciation course requiring no musical background and no prerequisites. General coverage of the significant musicians, styles, and structures of jazz music."
MUS 10140,"This course offers an introduction to ethnomusicology. We will explore its development and research methods, focusing on the big questions asked by ethnomusicologists:  How might we define and refine our understanding of musical sound(s)? What are the shared and unique building blocks of expression in different kinds of musics? How do these musics differ across time and space, and what can musical practice teach us about any given society? Approaching these questions thematically and geographically, students will not only encounter numerous musical systems and cultures worldwide, but also be encouraged to rethink their own relationships with music. Coursework will include completing an ethnographic project as well as attending concerts and workshops with practitioners of various musical traditions (such as Indonesian gamelan, Afro-Cuban drumming, Middle Eastern maqam-based performance, Indian dance, etc.)."
MUS 10210,A select group devoted to the singing of diversified sacred and secular literature. Performs at Notre Dame and on tour.
MUS 10221,Notre Dame's traditional all-male choir.
MUS 10222,A select choir that concentrates its performances in the medieval and Renaissance repertoire.
MUS 10230,Open through audition.
MUS 10231,An ensemble performing the traditional and new music of New Orleans style brass bands.
MUS 10244,"This ensemble prepares and performs traditional and contemporary works for band in a large concert ensemble setting, rehearsing once per week with one concert near the end of the semester."
MUS 10245,"This ensemble will provide a traditional concert band experience for brass, woodwind and percussion players in the Notre Dame community. Under the direction of Dr. Kenneth Dye and the Notre Dame band staff, the University band prepares and performs a wide variety of music, including everything from marches, overtures, and pop melodies to the traditional Notre Dame favorites. Rehearsals take place in the Band Building. Those who are able may register for MUS 10245 University Band for one credit, although registration is not required to participate. Application for membership can be made by contacting the band office."
